14.4928 	WARNING 	Movie2 stim could not be imported and won't be available
485.3469 	DATA 	Keypress: 5
485.3472 	DATA 	Keypress: 5
485.3475 	DATA 	Keypress: 5
489.3502 	DATA 	Keypress: 5
489.3668 	DATA 	Keypress: 5
489.3673 	DATA 	Keypress: 5
489.3678 	DATA 	Keypress: 5
491.3374 	DATA 	Keypress: 5
491.3500 	Level Condition: 3 	25
491.3534 	Level image=tampico.jpg 	25
493.3352 	Level injecting via pump at address 0 	25
495.3470 	DATA 	Keypress: 5
495.3473 	DATA 	Keypress: 5
495.3476 	DATA 	Keypress: 5
495.3480 	DATA 	Keypress: 5
499.3506 	DATA 	Keypress: 5
499.3509 	DATA 	Keypress: 5
499.3513 	DATA 	Keypress: 5
501.3373 	DATA 	Keypress: 5
501.3376 	DATA 	Keypress: 5
501.3506 	Level Condition: 2 	25
501.3538 	Level image=tampico.jpg 	25
503.3352 	Level injecting via pump at address 1 	25
505.3677 	DATA 	Keypress: 5
505.3681 	DATA 	Keypress: 5
505.3685 	DATA 	Keypress: 5
509.3508 	DATA 	Keypress: 5
509.3512 	DATA 	Keypress: 5
509.3515 	DATA 	Keypress: 5
509.3518 	DATA 	Keypress: 5
511.3373 	DATA 	Keypress: 5
511.3514 	Level Condition: 3 	25
511.3545 	Level image=tampico.jpg 	25
511.3768 	DATA 	Keypress: 5
513.3352 	Level injecting via pump at address 0 	25
515.3467 	DATA 	Keypress: 5
515.3471 	DATA 	Keypress: 5
515.3473 	DATA 	Keypress: 5
519.3502 	DATA 	Keypress: 5
519.3506 	DATA 	Keypress: 5
519.3509 	DATA 	Keypress: 5
521.3373 	DATA 	Keypress: 5
521.3399 	DATA 	Keypress: 5
521.3522 	Level Condition: 1 	25
521.3576 	Level image=bottled_water.jpg 	25
523.3352 	Level injecting via pump at address 1 	25
525.3470 	DATA 	Keypress: 5
525.3473 	DATA 	Keypress: 5
525.3476 	DATA 	Keypress: 5
525.3480 	DATA 	Keypress: 5
529.3507 	DATA 	Keypress: 5
529.3510 	DATA 	Keypress: 5
529.3513 	DATA 	Keypress: 5
531.3373 	DATA 	Keypress: 5
531.3377 	DATA 	Keypress: 5
531.3548 	Level Condition: 0 	25
531.3604 	Level image=bottled_water.jpg 	25
533.3352 	Level injecting via pump at address 0 	25
535.3469 	DATA 	Keypress: 5
